date_id,category_id,geo_id,sales_qty,sales_amt
2024-02-22T00:00:00,1004,1,7,7084
2024-02-22T00:00:00,1004,2,0,0
2024-02-22T00:00:00,1004,3,6,6072
2024-02-22T00:00:00,1005,1,5,5060
2024-02-22T00:00:00,1005,2,9,9108
2024-02-22T00:00:00,1005,3,1,1012
2024-02-22T00:00:00,1006,1,8,8096
2024-02-22T00:00:00,1006,2,8,8096
2024-02-22T00:00:00,1006,3,3,3036
2024-02-22T00:00:00,1007,1,1,1012
2024-02-22T00:00:00,1007,2,8,8096
2024-02-22T00:00:00,1007,3,0,0
2024-02-22T00:00:00,1008,1,9,9108
2024-02-22T00:00:00,1008,2,7,7084
2024-02-22T00:00:00,1008,3,9,9108
2024-02-22T00:00:00,1009,1,8,8096
2024-02-22T00:00:00,1009,2,4,4048
2024-02-22T00:00:00,1009,3,9,9108
2024-02-22T00:00:00,1010,1,9,9108
2024-02-22T00:00:00,1010,2,8,8096
2024-02-22T00:00:00,1010,3,4,4048
2024-02-23T00:00:00,1001,1,7,7084
2024-02-23T00:00:00,1001,2,0,0
2024-02-23T00:00:00,1001,3,6,6072
2024-02-23T00:00:00,1002,1,0,0
2024-02-23T00:00:00,1002,2,9,9108
2024-02-23T00:00:00,1002,3,0,0
2024-02-23T00:00:00,1003,1,3,3036
2024-02-23T00:00:00,1003,2,1,1012
2024-02-23T00:00:00,1003,3,6,6072
2024-02-23T00:00:00,1004,1,4,4048
2024-02-23T00:00:00,1004,2,7,7084
2024-02-23T00:00:00,1004,3,0,0
2024-02-23T00:00:00,1005,1,4,4048
2024-02-23T00:00:00,1005,2,5,5060
2024-02-23T00:00:00,1005,3,9,9108
2024-02-23T00:00:00,1006,1,5,5060
2024-02-23T00:00:00,1006,2,9,9108
2024-02-23T00:00:00,1006,3,4,4048
2024-02-23T00:00:00,1007,1,9,9108
2024-02-23T00:00:00,1007,2,2,2024
2024-02-23T00:00:00,1007,3,9,9108
2024-02-23T00:00:00,1008,1,1,1012
2024-02-23T00:00:00,1008,2,1,1012
2024-02-23T00:00:00,1008,3,6,6072
2024-02-23T00:00:00,1009,1,7,7084
2024-02-23T00:00:00,1009,2,4,4048
2024-02-23T00:00:00,1009,3,9,9108
2024-02-23T00:00:00,1010,1,7,7084
2024-02-23T00:00:00,1010,2,4,4048
2024-02-23T00:00:00,1010,3,2,2024
2024-02-24T00:00:00,1001,1,8,8096
2024-02-24T00:00:00,1001,2,0,0
2024-02-24T00:00:00,1001,3,6,6072
2024-02-24T00:00:00,1002,1,0,0
2024-02-24T00:00:00,1002,2,8,8096
2024-02-24T00:00:00,1002,3,6,6072
2024-02-24T00:00:00,1003,1,2,2024
2024-02-24T00:00:00,1003,2,1,1012
2024-02-24T00:00:00,1003,3,0,0
2024-02-24T00:00:00,1004,1,5,5060
2024-02-24T00:00:00,1004,2,1,1012
2024-02-24T00:00:00,1004,3,9,9108
2024-02-24T00:00:00,1005,1,8,8096
2024-02-24T00:00:00,1005,2,7,7084
2024-02-24T00:00:00,1005,3,0,0
2024-02-24T00:00:00,1006,1,2,2024
2024-02-24T00:00:00,1006,2,1,1012
2024-02-24T00:00:00,1006,3,6,6072
2024-02-24T00:00:00,1007,1,0,0
2024-02-24T00:00:00,1007,2,4,4048
2024-02-24T00:00:00,1007,3,4,4048
2024-02-24T00:00:00,1008,1,3,3036
2024-02-24T00:00:00,1008,2,6,6072
2024-02-24T00:00:00,1008,3,8,8096
2024-02-24T00:00:00,1009,1,8,8096
2024-02-24T00:00:00,1009,2,6,6072
2024-02-24T00:00:00,1009,3,1,1012
2024-02-24T00:00:00,1010,1,3,3036
2024-02-24T00:00:00,1010,2,6,6072
2024-02-24T00:00:00,1010,3,6,6072
